Tableau : Babeau Seguin;;;;;;
Colonne Zone depuis 05/07/24 : Bordeaux immo9;;;;;;
;;;;;;
;;Zones PTZ + au 1er octobre 2014;;;;
;;;;;;
N° Département;Département;Commune;Région;ZONE PTZ 2014;Zone depuis le 05 juillet 2024;Population
1;Ain;Lalleyriat;Rhône-Alpes;C;;260
1;Ain;Lancrans;Rhône-Alpes;B2;;1091
1;Ain;Lantenay;Rhône-Alpes;C;;268
1;Ain;Lapeyrouse;Rhône-Alpes;C;;300
1;Ain;Lavours;Rhône-Alpes;C;;155
1;Ain;Le Grand-Abergement;Rhône-Alpes;C;;114
1;Ain;Le Montellier;Rhône-Alpes;C;;249
1;Ain;Le Petit-Abergement;Rhône-Alpes;C;;146
1;Ain;Le Plantay;Rhône-Alpes;C;;549
1;Ain;Le Poizat;Rhône-Alpes;C;;440
1;Ain;Léaz;Rhône-Alpes;B1;;593
1;Ain;Lélex;Rhône-Alpes;B2;;229
1;Ain;Lent;Rhône-Alpes;C;;1383
1;Ain;Les Neyrolles;Rhône-Alpes;C;;653
1;Ain;Lescheroux;Rhône-Alpes;C;;693
1;Ain;Leyment;Rhône-Alpes;C;;1281
1;Ain;Leyssard;Rhône-Alpes;C;;160
1;Ain;Lhôpital;Rhône-Alpes;C;;56
1;Ain;Lhuis;Rhône-Alpes;C;;887
1;Ain;Lochieu;Rhône-Alpes;C;;97
1;Ain;Lompnas;Rhône-Alpes;C;;150
1;Ain;Lompnieu;Rhône-Alpes;C;;130
1;Ain;Loyettes;Rhône-Alpes;C;;2854
1;Ain;Lurcy;Rhône-Alpes;C;;403
1;Ain;Magnieu;Rhône-Alpes;C;;438
1;Ain;Maillat;Rhône-Alpes;C;;683
1;Ain;Malafretaz;Rhône-Alpes;C;;1034
1;Ain;Mantenay-Montlin;Rhône-Alpes;C;;305
1;Ain;Manziat;Rhône-Alpes;C;;1984
1;Ain;Marboz;Rhône-Alpes;C;;2233
1;Ain;Marchamp;Rhône-Alpes;C;;127
1;Ain;Marignieu;Rhône-Alpes;C;;152
1;Ain;Marlieux;Rhône-Alpes;C;;975
1;Ain;Marsonnas;Rhône-Alpes;C;;1036
1;Ain;Martignat;Rhône-Alpes;C;;1660
1;Ain;Massieux;Rhône-Alpes;B2;;2455
1;Ain;Massignieu-de-Rives;Rhône-Alpes;C;;637
1;Ain;Matafelon-Granges;Rhône-Alpes;C;;674
1;Ain;Meillonnas;Rhône-Alpes;C;;1304
1;Ain;Mérignat;Rhône-Alpes;C;;137
1;Ain;Messimy-sur-Saône;Rhône-Alpes;C;;1229
1;Ain;Meximieux;Rhône-Alpes;B2;;7457
1;Ain;Mézériat;Rhône-Alpes;C;;2125
1;Ain;Mijoux;Rhône-Alpes;B2;;395
1;Ain;Mionnay;Rhône-Alpes;B2;;2111
1;Ain;Miribel;Rhône-Alpes;B1;;9172
1;Ain;Misérieux;Rhône-Alpes;B2;;1996
1;Ain;Mogneneins;Rhône-Alpes;C;;762
1;Ain;Montagnat;Rhône-Alpes;C;;1758
1;Ain;Montagnieu;Rhône-Alpes;C;;531
1;Ain;Montanges;Rhône-Alpes;C;;337
1;Ain;Montceaux;Rhône-Alpes;C;;1237
1;Ain;Montcet;Rhône-Alpes;C;;681
1;Ain;Monthieux;Rhône-Alpes;C;;652
1;Ain;Montluel;Rhône-Alpes;B1;;7293
1;Ain;Montmerle-sur-Saône;Rhône-Alpes;C;;3880
1;Ain;Montracol;Rhône-Alpes;C;;991
1;Ain;Montréal-la-Cluse;Rhône-Alpes;C;;3511
1;Ain;Montrevel-en-Bresse;Rhône-Alpes;C;;2437
1;Ain;Murs-et-Gélignieux;Rhône-Alpes;C;;253
1;Ain;Nantua;Rhône-Alpes;C;;3806
1;Ain;Nattages;Rhône-Alpes;C;;588
1;Ain;Neuville-les-Dames;Rhône-Alpes;C;;1513
1;Ain;Neuville-sur-Ain;Rhône-Alpes;C;;1634
1;Ain;Neyron;Rhône-Alpes;B1;;2532
1;Ain;Niévroz;Rhône-Alpes;B2;;1535
1;Ain;Nivollet-Montgriffon;Rhône-Alpes;C;;136
1;Ain;Nurieux-Volognat;Rhône-Alpes;C;;1073
